context,next_word,probability
"('มาด', 'แมน')",ลำไย,0.006523038365143628
"('กลัว', 'เพื่อน')",ลำไย,0.007451661706585527
"('ฉัน', 'เพราะ')",ลำไย,0.009382967552902194
"('กลัว', 'เพื่อน', 'ฉัน', 'เพราะ')",ลำไย,0.009376747719096154
"('มาก', 'ทุกวันนี้')",ลำไย,0.006479924829215024
"('เยอะ', 'ไป')",ลำไย,0.01122799086953246
"('วอแว',)",ลำไย,0.008010012515644555
"('เยอะ', 'ไป', 'วอแว')",ลำไย,0.006365989750048102
"('ได้', 'มะ')",ลำไย,0.008464094033850912
"('ไลน์', 'กลุ่ม')",ลำไย,0.006420940955184515
"('รายการ', 'นะ')",ลำไย,0.0166234132328013
"('ไม่', 'ดู')",ลำไย,0.007310992629291901
"('รายการ', 'นะ', 'ไม่', 'ดู')",ลำไย,0.007305324273455195
"('ได้', 'ไป')",ลำไย,0.011086568636345662
"('ชีวิต',)",ลำไย,0.007863133816240946
"('ได้', 'ไป', 'ชีวิต')",ลำไย,0.006268504954001185
"('ปลุก', 'แต่เช้า')",ลำไย,0.007288595711107844
"('มาก',)",ลำไย,0.05700634231473205
"('ปลุก', 'แต่เช้า', 'มาก')",ลำไย,0.03903073406906905
"('ป่ะ', 'นะ')",ลำไย,0.017603683298051807
"('โคตร',)",ลำไย,0.007830082520630157
"('ระบบ', 'ราชการ')",ลำไย,0.005334285750524348
"('โคตร', 'ระบบ', 'ราชการ')",ลำไย,0.005323618913188284
"('โคตร', 'จะ')",ลำไย,0.009127490928257211
"('มึง', 'เลย')",ลำไย,0.007184660034901581
"('โคตร', 'จะ', 'มึง', 'เลย')",ลำไย,0.007179472936253338
"('เหอะ', 'วันนั้น')",ลำไย,0.007218367258414106
"('มาก', 'กุ')",ลำไย,0.005286478775660696
"('เหอะ', 'วันนั้น', 'มาก', 'กุ')",ลำไย,0.00527638510641005
"('ลำไย', 'มา')",ลำไย,0.01008319845529148
"('ลำไย',)",ลำไย,0.013301620859760395
"('ลำไย', 'มา', 'กก')",ลำไย,0.006290706637527448
"('ยัง', 'ไม่')",ลำไย,0.010920372031483142
"('ขนาด', 'นี้')",ลำไย,0.006274683171234895
"('ยัง', 'ไม่', 'ขนาด', 'นี้')",ลำไย,0.00626489652022687
"('ค่า', 'า')",ลำไย,0.00713456410118852
"('ค่า', 'า', 'ขนาด', 'นี้')",ลำไย,0.006255258151809877
"('เป็นความ', 'น่า')",ลำไย,0.016278437766907367
"('ของ', 'ใคร')",ลำไย,0.005215507905566384
"('เป็นความ', 'น่า', 'ของ', 'ใคร')",ลำไย,0.0052061561680135475
"('ขอโทษ', 'หรอ')",ลำไย,0.00996579796403374
"('มาก', 'อ่ะ')",ลำไย,0.009112426239215606
"('ซัก', 'คน')",ลำไย,0.01439873657995839
"('ละ', 'นะ')",ลำไย,0.01820681412923777
"('ซัก', 'คน', 'ละ', 'นะ')",ลำไย,0.01820232515416056
"('สอน', 'ใช่ไหม')",ลำไย,0.00994318560321282
"('อีดอก',)",ลำไย,0.007506635700066357
"('หัวหน้า', 'กู')",ลำไย,0.007057613168724279
"('อีดอก', 'หัวหน้า', 'กู')",ลำไย,0.007053221425202101
"('ตีน', 'มาก')",ลำไย,0.039158418500576546
"('ขั้น', 'สุด')",ลำไย,0.01614799831916746
"('ตีน', 'มาก', 'ขั้น', 'สุด')",ลำไย,0.01614370068200837
"('สร้าง', 'กฎ')",ลำไย,0.007035968147079258
"('ๆ', 'มา')",ลำไย,0.008893570303251894
"('สร้าง', 'กฎ', 'ๆ', 'มา')",ลำไย,0.008889363779775289
"('ลอนดอน', 'นะ')",ลำไย,0.01612681385331258
"('ไป', 'สำ')",ลำไย,0.005125261482851467
"('ลอนดอน', 'นะ', 'ไป', 'สำ')",ลำไย,0.005117053728164839
"('จริง',)",ลำไย,0.015631049167634532
"('จริง', 'มาก')",ลำไย,0.038933339068840424
"('ร่อ', 'เรี่ยราด')",ลำไย,0.009852308012420373
"('เหม็น', 'ความรัก')",ลำไย,0.006113564785783424
"('ก็', 'ยัง')",ลำไย,0.008789680719774725
"('ไม่', 'ทำ')",ลำไย,0.005071824856169767
"('ก็', 'ยัง', 'ไม่', 'ทำ')",ลำไย,0.005064059192826805
"('เกิน', 'ต้าน')",ลำไย,0.006069063972671586
"('กลับมา', 'อีก')",ลำไย,0.009724119411043904
"('ทำตัว', 'ทุเรศทุรัง')",ลำไย,0.006879885105090176
"('มาก', 'คะ')",ลำไย,0.006876144074211707
"('ทำตัว', 'ทุเรศทุรัง', 'มาก', 'คะ')",ลำไย,0.006872427983539095
"('เบื่อ', 'มาก')",ลำไย,0.03936022218597888
"('เลย', 'ฮะ')",ลำไย,0.006865069631809881
"('เลย', 'ฮะ', 'มาก', 'อ่ะ')",ลำไย,0.008893793264807054
"('กะ', 'หนังสือราชการ')",ลำไย,0.006857808100498158
"('เว้', 'อ')",ลำไย,0.00500236119543952
"('กะ', 'หนังสือราชการ', 'เว้', 'อ')",ลำไย,0.004995241350652136
"('หล่อ', 'จริง')",ลำไย,0.012197835265468115
"('หล่อ', 'จริง', 'ว่ะ')",ลำไย,0.007605245890135728
"('โว้ย',)",ลำไย,0.015205079499085408
"('แต่', 'ยัง')",ลำไย,0.009646697388632873
"('ป่าว', 'คะ')",ลำไย,0.008845032163604704
"('ล่ะ', 'ๆ')",ลำไย,0.006809230489402373
"('ป่าว', 'คะ', 'ล่ะ', 'ๆ')",ลำไย,0.006805817147330885
"('น่า', 'มาก', 'ค่ะ')",ลำไย,0.016683297069571983
"('ได้', 'เสียงดัง')",ลำไย,0.009629629629629629
"('นะ', 'โอ้ย')",ลำไย,0.009626280892103677
"('รับ', 'โว้ย')",ลำไย,0.013186418802246537
"('มัน', 'น่า')",ลำไย,0.016669943973656693
"('อดอาหาร', 'จน')",ลำไย,0.00494416587429013
"('มัน', 'น่า', 'อดอาหาร', 'จน')",ลำไย,0.004937655394044556
"('เก็บ', 'ดิ๊')",ลำไย,0.009576600638610619
"('แจ้ง', 'จริง')",ลำไย,0.013117923829998135
"('เลิกคบ', 'เหอะ')",ลำไย,0.009570210535602157
"('สุด', 'ไม่')",ลำไย,0.011348940914158306
"('โอย',)",ลำไย,0.00973518284993695
"('นี้', 'พอแล้ว')",ลำไย,0.006743111719253504
"('นี้', 'พอแล้ว', 'มาก')",ลำไย,0.03687723038267727
"('จริงๆ', 'อันนั้น')",ลำไย,0.004905375162827737
"('มัน', 'น่า', 'จริงๆ', 'อันนั้น')",ลำไย,0.004899216010327122
"('ๆ', 'แอบ')",ลำไย,0.006707649763686832
"('ตัว', 'พระเอก')",ลำไย,0.004883122857753621
"('ๆ', 'แอบ', 'ตัว', 'พระเอก')",ลำไย,0.004877110785512561
"('เลย', 'ว่า')",ลำไย,0.006675826450143272
"('เลย', 'ว่า', 'มาก')",ลำไย,0.03650681385681919
"('คน', 'ค่ะ')",ลำไย,0.016411721772750455
"('ผู้', 'จัด')",ลำไย,0.005874710573707229
"('หงุดหงิด',)",ลำไย,0.009539442382719573
"('เสียง', 'สอง')",ลำไย,0.0058591170355876245
"('เลย', 'ค่ะ')",ลำไย,0.015248676924681945
"('มาก', 'กก')",ลำไย,0.004831232268873992
"('เลย', 'ค่ะ', 'มาก', 'กก')",ลำไย,0.004828407218588097
"('โลเล', 'เหลือเกิน')",ลำไย,0.009390700234690005
"('จัง', 'น้อง')",ลำไย,0.00583242890906512
"('ละมา', 'เล')",ลำไย,0.006580529963446348
"('หึ่ยยยยย',)",ลำไย,0.0067843751920831025
"('ละมา', 'เล', 'หึ่ยยยยย')",ลำไย,0.005552163970289175
"('อยู่', 'ค่ะ')",ลำไย,0.01516277189888301
"('หมดสัญญา', 'พอดี')",ลำไย,0.004789811979354463
"('อยู่', 'ค่ะ', 'หมดสัญญา', 'พอดี')",ลำไย,0.004784431426287413
"('ไป', 'ค่ะ')",ลำไย,0.016108352679881616
