context,next_word,probability
"('วิ', 'ช')",ปัง,0.005376719799898119
"('ส', 'วิ')",ปัง,0.0038453410727765313
"('วิ', 'ช', 'ส', 'วิ')",ปัง,0.0038407242356331525
"('คัม', 'เพลง')",ปัง,0.006854836503690088
"('แน่', 'จบ')",ปัง,0.003829173643563187
"('คัม', 'เพลง', 'แน่', 'จบ')",ปัง,0.0038246524902169677
"('แบบ', 'สับ')",ปัง,0.006755091217721029
"('แบบ', 'สับ', 'ไม่', 'หยุด')",ปัง,0.0045339340923510945
"('ดัน', 'ไม่')",ปัง,0.027603577441452355
"('หรอก', 'สรุป')",ปัง,0.003793253655833592
"('ดัน', 'ไม่', 'หรอก', 'สรุป')",ปัง,0.0037889590916781717
"('สรุป', 'ชาร์ต')",ปัง,0.0067628373836816705
"('มาก', 'แม่')",ปัง,0.005249512795015354
"('สรุป', 'ชาร์ต', 'มาก', 'แม่')",ปัง,0.0052474031704863285
"('กว่า', 'ชาร์ต')",ปัง,0.0067302547198326915
"('เพราะ', 'ออก')",ปัง,0.0037586797794951347
"('กว่า', 'ชาร์ต', 'เพราะ', 'ออก')",ปัง,0.003754595187596923
"('หน้า', 'ผม')",ปัง,0.005233990147783252
"('สุด', 'อวย')",ปัง,0.003743877666291459
"('หน้า', 'ผม', 'สุด', 'อวย')",ปัง,0.0037398727723110155
"('พี่', 'เน็ต')",ปัง,0.005212752702239666
"('มาก', 'เหมือน')",ปัง,0.0037292930987871836
"('พี่', 'เน็ต', 'มาก', 'เหมือน')",ปัง,0.00372536559269464
"('จี้', 'โชคดี')",ปัง,0.005191787095636056
"('จี้', 'โชคดี', 'ปุ', 'ริ')",ปัง,0.007958453198135332
"('ได้กลิ่น', 'ความ')",ปัง,0.017840900539910078
"('ปัง', 'ปั๊ง')",ปัง,0.0051879161678520845
"('ปั๊ง',)",ปัง,0.005626701837985024
"('ได้กลิ่น', 'ความ', 'ปัง', 'ปั๊ง')",ปัง,0.005185994628160761
"('ความ', 'ปัง', 'ปั๊ง')",ปัง,0.005184082282439252
"('ๆ', 'ไป')",ปัง,0.003707252811172296
"('เลย', 'วันนี้', 'ๆ', 'ไป')",ปัง,0.0037034735002540557
"('ยย', 'ตัว')",ปัง,0.010884679682685893
"('ยัย', 'คนสวย')",ปัง,0.0036932324550173236
"('ยย', 'ตัว', 'ยัย', 'คนสวย')",ปัง,0.00368952411588971
"('มาก', 'นี่')",ปัง,0.003681242526747499
"('เริ่ด', 'จึ้ง', 'มาก', 'นี่')",ปัง,0.0036775861126659166
"('กก', 'โปส')",ปัง,0.005124990537579003
"('ทุกวัน', 'จีง')",ปัง,0.0036675794833364267
"('กก', 'โปส', 'ทุกวัน', 'จีง')",ปัง,0.003663990623158419
"('โปร', 'สุด')",ปัง,0.021490351106392868
"('รับ', 'หน้าร้อน')",ปัง,0.003654106126660172
"('โปร', 'สุด', 'รับ', 'หน้าร้อน')",ปัง,0.0036505829653980353
"('เกิน', 'แก')",ปัง,0.00792201877376198
"('ตัว', 'สูติ')",ปัง,0.0036408180598071957
"('เกิน', 'แก', 'ตัว', 'สูติ')",ปัง,0.003637358809772603
"('เท้า', 'ของจริง')",ปัง,0.006484485001472675
"('เท้า', 'ของจริง', 'มาก', 'กก')",ปัง,0.005058379585014273
"('ร่า', 'มัน')",ปัง,0.016078115945789333
"('เกิ้นนนยก', 'มา')",ปัง,0.012032820686247137
"('ร่า', 'มัน', 'เกิ้นนนยก', 'มา')",ปัง,0.012031133605908371
"('โครงหน้า',)",ปัง,0.005433940333204185
"('อลังการ', 'สวย')",ปัง,0.0036209473738467086
"('โครงหน้า', 'อลังการ', 'สวย')",ปัง,0.003617610837438423
"('กว่า', 'นี้')",ปัง,0.005754158460851724
"('นี้', 'อย่าง')",ปัง,0.005019998848800307
"('กิน', 'แล้ว')",ปัง,0.006424701490732304
"('นี้', 'อย่าง', 'กิน', 'แล้ว')",ปัง,0.006423094910178356
"('เอา', 'ให้')",ปัง,0.007135251385824714
"('เอา', 'ให้', 'เอา', 'ให้')",ปัง,0.007133658821190478
"('บ้าง', 'ละ')",ปัง,0.0050120008706891735
"('บ้าง', 'ละ', 'ๆ')",ปัง,0.02420227754225969
"('วลี',)",ปัง,0.005360460795243404
"('ๆ', 'เมื่อก่อน')",ปัง,0.003584348832684535
"('วลี', 'ๆ', 'เมื่อก่อน')",ปัง,0.0035812254383044586
"('โดน', 'ๆ')",ปัง,0.024821839080459773
"('ๆ', 'ติด')",ปัง,0.0035720672036436596
"('โดน', 'ๆ', 'ๆ', 'ติด')",ปัง,0.003568997199882905
"('แบบ', 'จึ้ง')",ปัง,0.007751273217804657
"('เว่อ', 'ตัว')",ปัง,0.010480846996544372
"('แบบ', 'จึ้ง', 'เว่อ', 'ตัว')",ปัง,0.010479334800684763
"('นี้', 'ไม่')",ปัง,0.02595401950222947
"('ก็', 'ไม่')",ปัง,0.025952520107984742
"('นี้', 'ไม่', 'ก็', 'ไม่')",ปัง,0.0259510270536734
"('เลิศ', 'มัน')",ปัง,0.015801218675437823
"('มัน', 'ต๊า')",ปัง,0.003550965373691388
"('เลิศ', 'มัน', 'มัน', 'ต๊า')",ปัง,0.003548023007293212
"('ท์ๆ', 'สุด')",ปัง,0.02087576487839493
"('ปี', 'นี้')",ปัง,0.004942525502150622
"('ท์ๆ', 'สุด', 'ปี', 'นี้')",ปัง,0.0049410757225171265
"('ลูก', 'แม่')",ปัง,0.004919182581136123
"('ฉุด', 'ไม่')",ปัง,0.025843759561185082
"('ลูก', 'แม่', 'ฉุด', 'ไม่')",ปัง,0.02584232775387198
"('เริ่ด', 'มัน')",ปัง,0.01573092902022593
"('ผ้าอนามัย', 'ม็อตโตะ')",ปัง,0.0035305365934632407
"('เริ่ด', 'มัน', 'ผ้าอนามัย', 'ม็อตโตะ')",ปัง,0.003527714066878568
"('นี้', 'ขอให้')",ปัง,0.009032683040307266
"('ๆ', 'ได้')",ปัง,0.006299768653538912
"('นี้', 'ขอให้', 'ๆ', 'ได้')",ปัง,0.006298388802673195
