date,content,username
2023-03-30 14:10:34+00:00,จมนมันเป็นเด็กขี้เม้ามากนะ ตอนอยู่ไลฟ์คือกำลังฟัง ละดูพวกอิหนูท่อทำไม่ให้เกียรติเมนกูเลย มารยาทในการฟังยังไม่มี ทีหลังก็อย่ามีการรวมพลเลยเถอะ 😭,bewbewliy
2023-03-30 14:10:19+00:00,แปปนึง เม้ากะเพื่อนก่อน เดะมาด่า,mmacadamie
2023-03-30 14:09:43+00:00,ตอนไปหลุมแม่งโคตรสนุกเลย ทุกคนที่เราเจอน่ารักมาก เม้ากันสนุกมาก แลกไอจีกันมาด้วย แต่เราเองแหละ ที่ไม่ค่อยเล่นไอจีอ่ะ,SaturdayPCX
2023-03-30 14:07:37+00:00,"โค้กมีคาเฟอีนกินกลางคืนแล้วนอนไม่หลับ 
กุหลังจากกินโค้กไปได้ 5 นาที คร่อกกกกก",rangiku_00
2023-03-30 14:05:24+00:00,อยากมีเพื่อนเม้าเม้าในด้อมอ่า เราเหงาฟุดฟุด 🥹,daifuguuuu
2023-03-30 14:03:48+00:00,อยากเม้าในเป้ดมากแต่ห้องกุคือเสียงดังมาก กุจะกรี๊ด,prinpingle
2023-03-30 14:02:46+00:00,เค้าเก่งมากนะ อาจจะเหนื่อยแต่เก็บสีหน้า แต่ก็เห็นเม้ามอยได้ ตอนเซบคือเม้ามอยเป็นชม กุงงมากกก คือกุนี่ปวดหัวจะขิตไม่ไหวแล้วนะ55555,keepingmeow
2023-03-30 14:02:45+00:00,คำว่าเหนื่อยไม่มีอยู่ในพจนานุกรมของเซบกับเทรเชอร์หรอกว่ะ เพราะเค้าไม่รู้ภาษาไทย55555 ไม่ใช่ แต่คือเล่นคอนจบมาไลฟ์ตลอด อวดข้าวบ้าง เม้ามอยบ้าง แต่ประเด็นคือมันถึงโรงแรมกันละ แฟนคลับยังไม่ออกจากโซนอิมแพค/ราชมังเลยค่ะ รถติดม้ากกกก,keepingmeow
2023-03-30 14:02:24+00:00,อยากมีเพื่อนไว้เม้า ไม่มีเพื่อนในทวิตเลย หดหู่ปะ,sup3rcutieyami
2023-03-30 14:01:58+00:00,@Gandit7 เป็นรายการที่ดีมากๆเลยค่ะ ขอบคุณที่เอ็นดูและพาแฮนมานะคะ ดูไปฟังไปก็เพลินไป ฟีลเม้ามอยแล้วคนดูก็ฟีลป้าข้างบ้านนั่งฟังคนเม้ามอยกัน สนุกมากค่ะ ทำอีกเรื่อยๆนะคะ เป็นกำลังใจให้ค่ะะ,hsyeonino
2023-03-30 14:01:43+00:00,วัาว ดับแสงรวีพี่เต๋าเล่นด้วยรึ อมก เดะตอนเจอชีต้องขออนุยาดชวนเม้าแระ มันเริ่ดเกิน,puppyxporsche
2023-03-30 14:01:29+00:00,กลับบ้าน มาหาป้า มาถึง ป้าบอกฝากบ้านแปป รี่ได้นั่งเฝ้าบ้าน 2 ชม. ละ แปปของป้า เม้ามอยหอยสังไปถึงไหนแล้ว,naaamphueng
2023-03-30 14:01:14+00:00,อยากเจอพี่ตากล้องคนนั้นอีก เม้าท์มันสะบัด5555555555555555555,acupofzeenunew
2023-03-30 13:59:33+00:00,@kkennatthapong ดีใจที่ได้เจอเคนจิมากๆๆๆ made my day แบบสุดๆๆ พี่รักเคนจิมากขอเม้าว่าผ่ากบเสร็จปุ้ปเลิกแลปพี่รีบบรึ้นๆๆไปเลยนะ😿🫶🏻 มีพลังมีแรงใช้ชีวิตต่อ ขอบคุณเคนจิที่น่ารักมาเสมอเลยรักมาก รักที่สุด วันนี้เคนจิพบปะผู้คนเยอะแยะเห็นไหมว่ามีคนรักน้องเต็มไปหมดจริงๆ🤭🩵🩵🩵🩵🩵,babebu_u
2023-03-30 13:58:51+00:00,เราว่าลืออิไก่แอบดูน้องเม้าค่อนข้างเพ้อเจ้อค่ะ ถึงจะเปลี่ยนเจ้าของแล้วก้เหอะ,callmeanoroc
2023-03-30 13:58:03+00:00,มะวานก็คือไถฟีด เม้ากับเพื่อนจนปวดนิ้ว555555555,susuindaeyo
2023-03-30 13:58:02+00:00,คนที่ทำงาน ไปเม้าชั้นกับอีกคนว่าไม่ทำงานมั่วแต่ดูยูทูป กุล่ะอยากถามว่าเสือกไร ปากเก่งจังน้าาาา ทีนั้นบอกมีอะไรให้พูดตรงๆ แต่เอากุไม่เม้าเสียๆหายๆ อยากเจอกุพูดตรงๆไหมล่ะ กุก้ไม่เอาใครไว้เหมือนกันนะ,kyttxn
2023-03-30 13:57:57+00:00,เม้าเรื่องลอตอมันมาก ลืมไปเลยว่า😔,neoxynun
2023-03-30 13:56:47+00:00,นั่งเม้ากะแม่เปงชม พส ไม่กินข้าว5555,youarerealborin
2023-03-30 13:55:12+00:00,เขินอะ ปกติเพื่อนบอกเราติงต๊อง มีเม้ากับเพื่อน/ดูยูทูป/อ่านเว็บตูน แต่ช่วงนี้นี้ติดฟังpodcastคับ people you may know กับ global economic background https://t.co/DokQymBcir,shortnotechem18
2023-03-30 13:54:52+00:00,อารมณ์นะตะนู๋เวลาได้เม้าท์อากาเซ่ DJ YOUNGJAE WITH BAMBAM #BamJae_BestFriend https://t.co/ZcR0ppTVK5,orn_buabb
2023-03-30 13:54:25+00:00,ชอบแบมพูดเการัวๆอารมณ์เม้ามอยสุดละ แปลไม่ออกแต่ชอบฟังแฟนพูดค่ะ😁 https://t.co/LfG2ytleoD,iiizzzyyyyyyyy
2023-03-30 13:52:04+00:00,"เพิ่งได้ดูจบ เม้ามอยกันเพลินมาก ตามประสาพี่น้อง เห็นมาแต่ตัวเท่าเมี่ยง น่ารัก😆
#BamBam @BamBam1A
#SourandSweet

🔗https://t.co/ahhKl6EXm0 https://t.co/8jPMvGhtiS",bam_yb
2023-03-30 13:51:32+00:00,เม้าท์ชูวชูวหน่อยครับ โดนชูวชูวตก #NetJamesxFANDOMLIVE,bubblebubu93
2023-03-30 13:51:22+00:00,@myluvhoon_ ให้กูเม้าเรื่องหมาออกลูกกับญาติกูเถอะ ญาติกูยังทำท่าY2Kอยู่เลอ วัยรุ่นยุค80เขาเก่งกันจัง,Great_GT194
2023-03-30 13:50:12+00:00,"งานนี้เสียงเม้าท์ทำให้พ่อลูกได้เจอกันแล้วมั้ย
#พระนคร๒๔๑๐ep16",ChanKrapo
